City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Salinopolis,BR,2021-02-14 09:11:55,-0.6136,-47.3561,77.86,90,100,10.07
293,Hami,CN,2021-02-14 09:11:55,42.8,93.45,43.47,52,0,4.76
294,Sao Raimundo Das Mangabeiras,BR,2021-02-14 09:11:55,-7.0219,-45.4811,73.11,89,90,1.95
295,Tekirdag,TR,2021-02-14 09:11:56,40.978,27.5085,30.2,100,90,19.57
296,Ibra,OM,2021-02-14 09:11:56,22.6906,58.5334,85.64,14,50,7.05
297,Port Blair,IN,2021-02-14 09:11:56,11.6667,92.75,82.38,69,100,9.57
298,Thinadhoo,MV,2021-02-14 09:09:19,0.5333,72.9333,82.69,73,99,7.56
299,Tanete,ID,2021-02-14 09:11:57,-3.9443,119.7848,85.46,58,12,11.32
300,Ilam,NP,2021-02-14 09:11:57,26.9167,87.9167,68.18,42,60,5.21
301,Wattegama,LK,2021-02-14 09:11:57,6.7989,81.4808,89.6,66,75,3.44
302,Vestmannaeyjar,IS,2021-02-14 09:11:57,63.4427,-20.2734,44.28,84,99,29.26
303,Lompoc,US,2021-02-14 09:11:57,34.6391,-120.4579,48.2,81,1,8.05
304,Pelym,RU,2021-02-14 09:11:58,61.0108,61.9978,-1.46,92,100,7.94
305,Clarence Town,AU,2021-02-14 09:11:58,-32.5833,151.7833,69.8,73,90,16.11
306,Luganville,VU,2021-02-14 09:11:58,-15.5333,167.1667,81.1,79,100,2.8
307,Tiksi,RU,2021-02-14 09:11:58,71.6872,128.8694,-13.74,90,100,8.93
308,Cabo San Lucas,MX,2021-02-14 09:10:20,22.8909,-109.9124,57.99,81,4,11.52
309,Kloulklubed,PW,2021-02-14 09:11:59,7.0419,134.2556,82.4,78,75,5.75
310,Anadyr,RU,2021-02-14 09:11:59,64.75,177.4833,10.4,79,40,13.42
311,Takoradi,GH,2021-02-14 09:11:59,4.8845,-1.7554,82.72,79,32,11.07
312,Dayong,CN,2021-02-14 09:11:59,25.0209,118.2898,69.8,64,0,13.42
313,Oppdal,NO,2021-02-14 09:11:59,62.5943,9.6912,16.45,75,0,6.76
314,Robertson,US,2021-02-14 09:12:00,36.5167,-86.8667,19.4,100,90,11.5
315,Mango,US,2021-02-14 09:12:00,27.9797,-82.3065,70.0,94,90,5.61
316,Gorodishche,RU,2021-02-14 09:12:00,48.8045,44.4744,17.6,57,75,29.08
317,Bonthe,SL,2021-02-14 09:12:01,7.5264,-12.505,82.15,78,69,7.31
318,Lubango,AO,2021-02-14 09:12:01,-14.9172,13.4925,78.8,29,0,11.5
319,Bud,US,2021-02-14 09:12:01,39.447,-86.1758,10.99,89,97,8.77
320,Chuka,KE,2021-02-14 09:12:01,-0.3332,37.6459,77.22,58,52,6.71
321,Kousseri,CM,2021-02-14 09:12:01,12.0769,15.0306,87.8,12,0,13.8
322,Domoni,KM,2021-02-14 09:12:01,-12.2569,44.5319,86.43,68,57,11.07
323,Volksrust,ZA,2021-02-14 09:12:02,-27.3654,29.8818,69.73,71,72,7.29
324,Nome,US,2021-02-14 09:12:02,64.5011,-165.4064,17.6,53,1,7.29
325,Uglovka,RU,2021-02-14 09:12:02,58.2392,33.5108,5.76,89,98,8.5
326,Toamasina,MG,2021-02-14 09:12:02,-18.1667,49.3833,80.6,83,75,9.22
327,Tezu,IN,2021-02-14 09:12:02,27.9167,96.1667,84.49,19,94,3.96
328,Madimba,TZ,2021-02-14 09:12:02,-10.4,40.3333,80.6,94,75,13.8
329,Lebu,CL,2021-02-14 09:12:03,-37.6167,-73.65,55.27,86,5,13.71
330,Ekhabi,RU,2021-02-14 09:12:03,53.5102,142.9671,12.29,96,100,3.98
331,Salsomaggiore Terme,IT,2021-02-14 09:12:03,44.8148,9.9796,39.99,74,0,8.05
332,Bahir Dar,ET,2021-02-14 09:12:03,11.5936,37.3908,83.43,20,66,1.86
333,Kaeo,NZ,2021-02-14 09:12:03,-35.1,173.7833,70.0,97,100,7.0
334,Mnogovershinnyy,RU,2021-02-14 09:12:03,53.9353,139.9242,8.49,97,99,2.35
335,Auki,SB,2021-02-14 09:12:04,-8.7676,160.7034,79.11,83,100,6.2
336,West Bay,KY,2021-02-14 09:12:04,19.3667,-81.4167,79.0,72,1,1.01
337,Lithakia,GR,2021-02-14 09:12:04,37.7167,20.8333,50.0,66,75,19.57
338,Antsohihy,MG,2021-02-14 09:12:04,-14.8796,47.9875,75.87,94,100,1.95
339,San Quintin,MX,2021-02-14 09:12:04,30.4833,-115.95,56.95,80,100,15.05
340,Stephenville,US,2021-02-14 09:08:44,32.2207,-98.2023,21.99,86,90,10.36
341,Hamilton,US,2021-02-14 09:12:05,39.1834,-84.5333,24.8,74,90,8.05
342,Mehamn,NO,2021-02-14 09:12:05,71.0357,27.8492,23.56,88,94,6.8
343,Upernavik,GL,2021-02-14 09:12:05,72.7868,-56.1549,8.49,93,100,17.63
344,Pokrovsk,UA,2021-02-14 09:12:05,48.282,37.1758,14.41,88,98,16.44
345,Progreso,MX,2021-02-14 09:12:05,21.2833,-89.6667,69.8,88,40,5.17
346,Port-Cartier,CA,2021-02-14 09:12:05,50.0334,-66.8654,5.0,72,59,5.75
347,Loreto,MX,2021-02-14 09:12:06,22.2667,-101.9667,41.79,60,0,8.05
348,Banfora,BF,2021-02-14 09:12:06,10.6333,-4.7667,83.28,15,0,4.09
349,Zadar,HR,2021-02-14 09:12:06,44.1197,15.2422,35.6,35,20,27.63
350,Gushikawa,JP,2021-02-14 09:12:06,26.3544,127.8686,71.01,88,40,10.36
351,Saint-Georges,GD,2021-02-14 09:12:06,12.0564,-61.7485,78.8,78,75,23.02
352,Ust-Kut,RU,2021-02-14 09:12:07,56.7938,105.7672,-3.39,87,100,2.66
353,Miyako,JP,2021-02-14 09:12:07,39.6367,141.9525,44.83,81,100,5.84
354,Puerto Colombia,CO,2021-02-14 09:12:07,10.9878,-74.9547,77.0,94,90,2.3
355,Hirara,JP,2021-02-14 09:08:45,24.8,125.2833,73.4,73,20,12.66
356,Beroroha,MG,2021-02-14 09:12:08,-21.6667,45.1667,86.49,57,95,9.78
357,Kathmandu,NP,2021-02-14 09:12:08,27.7167,85.3167,68.0,45,40,10.36
358,Pontianak,ID,2021-02-14 09:12:08,-0.0333,109.3333,89.6,55,75,5.75
359,Paamiut,GL,2021-02-14 09:12:09,61.994,-49.6678,9.28,93,41,19.26
360,Vila Franca Do Campo,PT,2021-02-14 09:12:09,37.7167,-25.4333,57.2,77,40,17.27
361,Fortuna,US,2021-02-14 09:12:09,40.5982,-124.1573,44.01,93,90,4.61
362,Kropotkin,RU,2021-02-14 09:12:09,45.4375,40.5756,28.0,91,100,14.81
363,Malm,NO,2021-02-14 09:12:09,64.0721,11.2172,36.0,80,75,5.75
364,Bandarbeyla,SO,2021-02-14 09:12:10,9.4942,50.8122,78.13,60,77,14.9
365,Lokosovo,RU,2021-02-14 09:12:10,61.1333,74.8167,-5.21,90,100,9.53
366,Grindavik,IS,2021-02-14 09:12:10,63.8424,-22.4338,41.0,70,75,26.46
367,Starkville,US,2021-02-14 09:12:10,33.4504,-88.8184,26.6,86,90,8.05
368,Los Alamos,US,2021-02-14 09:12:10,35.8881,-106.307,12.99,92,90,12.66
369,Klaksvik,FO,2021-02-14 09:12:10,62.2266,-6.589,39.2,93,75,26.46
370,San Vicente,AR,2021-02-14 09:12:11,-26.6167,-54.1333,61.03,100,35,1.1
371,Shagonar,RU,2021-02-14 09:12:11,51.5333,92.8,4.46,88,100,0.34
372,Vila,PT,2021-02-14 09:12:11,42.0304,-8.1588,48.0,96,100,1.99
373,Hakkari,TR,2021-02-14 09:12:11,37.5833,44.1667,32.0,80,40,3.44
374,Nyzhni Sirohozy,UA,2021-02-14 09:12:12,46.8484,34.3804,20.73,87,86,11.63
375,Berezovyy,RU,2021-02-14 09:12:12,51.6667,135.7,8.1,86,21,4.52
376,Bunia,CD,2021-02-14 09:12:12,1.5667,30.25,88.41,30,96,5.88
377,Concordia,AR,2021-02-14 09:12:12,-31.393,-58.0209,68.0,99,4,3.0
378,Chokurdakh,RU,2021-02-14 09:12:12,70.6333,147.9167,-16.96,78,0,7.09
379,Spearfish,US,2021-02-14 09:12:12,44.4908,-103.8594,-11.99,69,1,4.61
380,Clyde River,CA,2021-02-14 09:12:13,70.4692,-68.5914,-2.2,92,100,5.75
381,Nau,TJ,2021-02-14 09:12:13,40.1525,69.3686,60.8,39,0,13.42
382,Sao Paulo De Olivenca,BR,2021-02-14 09:11:10,-3.3783,-68.8725,72.59,97,100,0.65
383,Airai,TL,2021-02-14 09:12:13,-8.9266,125.4092,64.89,100,100,2.91
384,Boali,CF,2021-02-14 09:12:14,4.8005,18.1275,102.4,13,1,2.48
385,Fairview,US,2021-02-14 09:12:14,40.8126,-73.999,28.99,80,90,6.91
386,Saint-Joseph,RE,2021-02-14 09:12:14,-21.3667,55.6167,88.0,62,0,27.63
387,Porto Novo,BJ,2021-02-14 09:12:14,6.4965,2.6036,78.8,83,40,12.66
388,Inhambane,MZ,2021-02-14 09:07:40,-23.865,35.3833,77.0,100,75,9.22
389,Nelson Bay,AU,2021-02-14 09:12:14,-32.7167,152.15,69.8,73,90,16.11
390,Bullas,ES,2021-02-14 09:12:14,38.0467,-1.6723,57.0,76,40,1.14
391,Harper,LR,2021-02-14 09:12:15,4.375,-7.7169,80.6,86,23,7.83
392,Lago Da Pedra,BR,2021-02-14 09:12:15,-4.3333,-45.1667,73.69,98,100,1.45
393,Pauini,BR,2021-02-14 09:12:15,-7.7136,-66.9764,72.1,98,100,0.89
394,Amahai,ID,2021-02-14 09:12:15,-3.3333,128.9167,79.25,85,100,4.83
395,Matara,LK,2021-02-14 09:12:15,5.9485,80.5353,85.23,64,82,6.78
396,Liverpool,GB,2021-02-14 09:09:36,53.4106,-2.9779,39.2,70,90,23.02
397,Sitka,US,2021-02-14 09:12:16,57.0531,-135.33,33.8,44,90,6.91
398,Bunol,ES,2021-02-14 09:12:16,39.4167,-0.7833,54.0,81,20,4.61
399,Touros,BR,2021-02-14 09:12:16,-5.1989,-35.4608,75.2,94,40,4.61
400,George,ZA,2021-02-14 09:12:16,-33.963,22.4617,77.0,61,40,9.22
401,Gilgit,PK,2021-02-14 09:12:17,35.9221,74.3087,49.03,43,4,1.83
402,Sovetskiy,RU,2021-02-14 09:12:17,61.3614,63.5842,-2.88,92,100,9.84
403,La Palma,US,2021-02-14 09:12:17,33.8464,-118.0467,59.0,87,1,5.75
404,Qaqortoq,GL,2021-02-14 09:12:17,60.7167,-46.0333,33.8,55,40,1.14
405,Charagua,BO,2021-02-14 09:12:18,-19.8,-63.2167,65.39,93,39,0.87
406,Port Macquarie,AU,2021-02-14 09:12:18,-31.4333,152.9167,71.01,71,9,1.99
407,Port Said,EG,2021-02-14 09:12:18,31.2565,32.2841,66.2,63,0,5.75
408,Nara,JP,2021-02-14 09:12:18,34.6851,135.8049,64.4,48,75,8.05
409,Fairbanks,US,2021-02-14 09:09:40,64.8378,-147.7164,-16.6,76,1,0.96
410,Vanavara,RU,2021-02-14 09:12:19,60.34,102.2797,-15.14,87,100,2.33
411,Wawa,NG,2021-02-14 09:12:19,9.9022,4.4192,88.21,16,0,2.95
412,Te Anau,NZ,2021-02-14 09:09:04,-45.4167,167.7167,57.58,84,95,2.86
413,Angoche,MZ,2021-02-14 09:12:19,-16.2325,39.9086,87.87,67,81,11.54
414,Le Locle,CH,2021-02-14 09:12:20,47.0595,6.7523,21.99,63,0,2.3
415,Campbell River,CA,2021-02-14 09:09:04,50.0163,-125.2446,30.99,94,100,1.59
416,Buncrana,IE,2021-02-14 09:12:20,55.1333,-7.45,50.74,85,100,23.13
417,Xiongzhou,CN,2021-02-14 09:12:20,25.1167,114.3,72.18,51,9,1.1
418,Pali,IN,2021-02-14 09:12:20,25.7667,73.3333,88.36,12,0,5.44
419,Lazaro Cardenas,MX,2021-02-14 09:12:21,17.9583,-102.2,64.38,79,0,5.46
420,Souillac,MU,2021-02-14 09:12:21,-20.5167,57.5167,84.2,65,40,11.5
421,Ballitoville,ZA,2021-02-14 09:12:21,-29.539,31.2144,84.2,74,75,5.75
422,Oussouye,SN,2021-02-14 09:12:21,12.485,-16.5469,62.6,100,0,5.91
423,Ust-Kan,RU,2021-02-14 09:12:21,50.9276,84.761,27.32,90,35,2.06
424,Krasnoselkup,RU,2021-02-14 09:12:21,65.7,82.4667,-27.18,83,0,5.61
425,Marienburg,PL,2021-02-14 09:12:21,54.0359,19.0266,33.01,75,0,5.01
426,Hatsukaichi,JP,2021-02-14 09:12:22,34.35,132.3333,57.99,76,90,1.61
427,Muskegon,US,2021-02-14 09:07:37,43.3,-86.1334,15.8,73,90,8.05
428,Ust-Maya,RU,2021-02-14 09:12:22,60.4167,134.5333,-5.91,91,100,4.27
429,Ahipara,NZ,2021-02-14 09:12:22,-35.1667,173.1667,67.5,94,100,9.44
430,Belaya Gora,RU,2021-02-14 09:12:22,68.5333,146.4167,-20.81,83,88,3.31
431,Conde,BR,2021-02-14 09:12:23,-7.2597,-34.9075,75.2,100,40,3.44
432,Padang,ID,2021-02-14 09:12:23,-0.9492,100.3543,89.6,62,20,9.22
433,Pangkalanbuun,ID,2021-02-14 09:12:23,-2.6833,111.6167,85.69,71,52,4.45
434,Buraydah,SA,2021-02-14 09:12:23,26.326,43.975,71.6,43,0,2.3
435,Nkongsamba,CM,2021-02-14 09:12:23,4.9547,9.9404,84.87,49,60,1.12
436,Umm Lajj,SA,2021-02-14 09:12:23,25.0213,37.2685,80.78,49,0,8.52
437,Asfi,MA,2021-02-14 09:12:24,32.2994,-9.2372,62.02,63,0,7.78
438,Bumba,CD,2021-02-14 09:12:24,2.1833,22.4667,92.98,44,64,1.99
439,Andenes,NO,2021-02-14 09:12:24,69.3143,16.1194,30.2,80,90,9.22
440,Arman,RU,2021-02-14 09:12:24,59.7,150.1667,-4.05,82,0,7.54
441,Evensk,RU,2021-02-14 09:12:24,61.95,159.2333,-6.16,83,99,7.72
442,Gushi,CN,2021-02-14 09:12:24,34.6425,109.5843,63.07,30,0,3.96
443,Boa Vista,BR,2021-02-14 09:12:25,2.8197,-60.6733,77.0,78,0,8.05
444,Valladolid,ES,2021-02-14 09:12:25,41.5833,-4.6667,35.6,100,90,5.75
445,Gat,IL,2021-02-14 09:12:26,31.61,34.7642,66.0,55,0,5.28
446,Nicolas Bravo,MX,2021-02-14 09:12:26,18.45,-88.9167,65.84,91,0,2.1
447,Lumeje,AO,2021-02-14 09:12:26,-11.55,20.7833,81.55,51,0,6.02
448,Muros,ES,2021-02-14 09:12:26,42.7762,-9.0603,59.0,70,100,15.01
449,Oksfjord,NO,2021-02-14 09:12:26,70.2396,22.3479,23.0,86,75,4.61
450,Maniitsoq,GL,2021-02-14 09:12:27,65.4167,-52.9,3.09,85,27,7.31
451,Kijang,KR,2021-02-14 09:12:27,35.2442,129.2139,55.4,82,75,1.14
452,Lichuan,CN,2021-02-14 09:12:27,30.3,108.85,57.18,47,0,5.59
453,Amapa,BR,2021-02-14 09:12:27,1.0,-52.0,72.03,98,100,2.19
454,Pisco,PE,2021-02-14 09:09:06,-13.7,-76.2167,68.0,83,0,2.3
455,Porto Belo,BR,2021-02-14 09:12:28,-27.1578,-48.5531,69.8,88,0,10.36
456,Taltal,CL,2021-02-14 09:12:28,-25.4,-70.4833,64.08,77,26,2.46
457,Le Port,RE,2021-02-14 09:12:28,-20.9373,55.2919,86.0,58,13,23.02
458,Kashan,IR,2021-02-14 09:12:28,33.9831,51.4364,64.38,25,0,5.3
459,Nova Olimpia,BR,2021-02-14 09:12:28,-14.7972,-57.2881,71.17,94,100,1.43
460,Solnechnyy,RU,2021-02-14 09:12:29,50.7214,136.6319,9.91,93,94,2.93
461,Wroclaw,PL,2021-02-14 09:12:29,51.1,17.0333,21.99,86,75,17.27
462,Barberino Di Mugello,IT,2021-02-14 09:12:29,44.0027,11.2371,37.4,44,75,13.8
463,Fort Nelson,CA,2021-02-14 09:12:29,58.8053,-122.7002,-0.4,71,1,8.05
464,Codrington,AU,2021-02-14 09:12:29,-38.2667,141.9667,60.48,73,23,12.1
465,Iqaluit,CA,2021-02-14 09:12:30,63.7506,-68.5145,-7.6,77,75,2.3
466,Chanika,TZ,2021-02-14 09:12:30,-5.4167,38.0167,77.16,72,97,4.5
467,Mount Isa,AU,2021-02-14 09:12:30,-20.7333,139.5,82.4,69,90,16.11
468,Caravelas,BR,2021-02-14 09:12:30,-17.7125,-39.2481,70.99,90,74,4.25
469,Jinchang,CN,2021-02-14 09:12:30,38.4953,102.1739,36.34,70,1,15.97
470,Bilibino,RU,2021-02-14 09:12:30,68.0546,166.4372,-11.31,84,98,6.26
471,Cortland,US,2021-02-14 09:12:31,42.6001,-76.083,23.0,93,90,3.44
472,Marabba,SD,2021-02-14 09:12:31,12.35,32.1833,93.7,15,24,11.54
473,Baykit,RU,2021-02-14 09:12:31,61.67,96.37,-12.84,83,100,0.72
474,Xuddur,SO,2021-02-14 09:12:31,4.1213,43.8894,90.25,26,0,19.95
475,West Wendover,US,2021-02-14 09:12:31,40.7391,-114.0733,33.8,47,1,21.85
476,Salalah,OM,2021-02-14 09:12:24,17.0151,54.0924,80.6,50,0,6.91
477,Vega De Alatorre,MX,2021-02-14 09:12:32,20.0333,-96.6333,62.83,88,80,11.86
478,Kokopo,PG,2021-02-14 09:12:32,-4.352,152.2633,80.78,81,50,9.69
479,Zlitan,LY,2021-02-14 09:12:33,32.4674,14.5687,59.88,64,73,21.5
480,Carutapera,BR,2021-02-14 09:12:33,-1.195,-46.02,75.88,91,100,3.67
481,San Carlos De Bariloche,AR,2021-02-14 09:12:33,-41.1456,-71.3082,41.0,70,0,5.75
482,Zhuhai,CN,2021-02-14 09:12:33,22.2769,113.5678,82.99,64,20,8.05
483,Odweyne,SO,2021-02-14 09:12:33,9.4092,45.064,83.79,13,0,7.36
484,Maltahohe,NA,2021-02-14 09:12:33,-24.8333,16.9833,69.33,64,100,5.53
485,Miles City,US,2021-02-14 09:12:34,46.4083,-105.8406,-29.2,84,1,4.61
486,Belyy Yar,RU,2021-02-14 09:12:34,53.6039,91.3903,3.2,85,100,4.47
487,Beloha,MG,2021-02-14 09:12:34,-25.1667,45.05,90.48,40,88,11.34
488,Bonoua,CI,2021-02-14 09:12:34,5.2741,-3.595,80.6,94,75,9.22
489,Dolinsk,RU,2021-02-14 09:12:34,47.35,142.8,26.6,93,40,4.47
490,Peniche,PT,2021-02-14 09:12:35,39.3558,-9.3811,55.0,86,89,8.99
491,Dzhebariki-Khaya,RU,2021-02-14 09:12:35,62.2167,135.8,-9.44,89,100,3.13
492,Port-Gentil,GA,2021-02-14 09:12:35,-0.7193,8.7815,82.4,83,90,6.91
493,Oktyabrskiy,RU,2021-02-14 09:12:35,54.4815,53.471,15.57,91,86,13.15
494,Vardo,NO,2021-02-14 09:12:35,70.3705,31.1107,24.73,91,89,13.96
495,Wanaka,NZ,2021-02-14 09:12:36,-44.7,169.15,60.46,50,98,0.78
496,Kimbe,PG,2021-02-14 09:12:36,-5.5502,150.1429,78.75,83,100,1.77
497,Sungairaya,ID,2021-02-14 09:12:36,0.7,108.9,83.52,67,0,12.73
498,Ukiah,US,2021-02-14 09:12:37,39.1502,-123.2078,44.01,87,1,4.88
499,Monrovia,LR,2021-02-14 09:12:37,6.3005,-10.7969,81.77,77,54,4.92
500,Palana,RU,2021-02-14 09:12:37,59.1167,159.9667,-15.83,93,5,3.87
501,Graaff-Reinet,ZA,2021-02-14 09:12:37,-32.2522,24.5308,79.0,67,53,1.01
502,North Bend,US,2021-02-14 09:12:37,43.4065,-124.2243,46.4,93,90,6.91
503,Freetown,SL,2021-02-14 09:12:37,8.484,-13.2299,78.8,78,75,5.75
504,Christchurch,NZ,2021-02-14 09:12:10,-43.5333,172.6333,62.01,82,100,8.05
505,Parrita,CR,2021-02-14 09:12:38,9.5201,-84.3225,66.2,100,0,5.75
506,Samarai,PG,2021-02-14 09:12:38,-10.6167,150.6667,83.16,74,92,4.34
507,Egvekinot,RU,2021-02-14 09:12:38,66.3167,-179.1667,-12.32,86,100,19.84
508,Seidu,SL,2021-02-14 09:12:38,9.0167,-10.6,75.45,71,2,4.27
509,Lakatoro,VU,2021-02-14 09:12:39,-16.0999,167.4164,82.15,75,100,1.86
510,Nouadhibou,MR,2021-02-14 09:12:39,20.931,-17.0347,62.6,77,0,21.85
511,Nuevo Progreso,MX,2021-02-14 09:12:39,23.1667,-97.95,48.0,74,97,7.0
512,Novokuznetsk,RU,2021-02-14 09:12:39,53.7557,87.1099,17.78,95,100,9.71
513,Gamba,GA,2021-02-14 09:12:39,-2.65,10.0,82.76,77,100,7.18
514,Mogadishu,SO,2021-02-14 09:12:39,2.0371,45.3438,84.2,54,40,21.85
515,Cherskiy,RU,2021-02-14 09:12:39,68.75,161.3,-8.72,87,100,3.91
516,Berekua,DM,2021-02-14 09:12:40,15.2333,-61.3167,73.0,38,34,1.01
517,Teeli,RU,2021-02-14 09:12:40,51.0333,90.2333,13.44,90,100,1.19
518,Larap,PH,2021-02-14 09:12:41,14.299,122.6504,77.7,80,85,8.25
519,Tarata,BO,2021-02-14 09:12:41,-17.6167,-66.0167,59.0,77,75,3.44
520,Panguna,PG,2021-02-14 09:12:41,-6.3164,155.4848,71.92,100,100,0.98
521,Santiago,CL,2021-02-14 09:12:01,-33.4569,-70.6483,61.0,100,90,8.05
522,Tuatapere,NZ,2021-02-14 09:12:41,-46.1333,167.6833,59.63,80,59,1.43
523,Blagodatnoye,RU,2021-02-14 09:12:41,45.3997,42.5867,24.8,74,90,11.18
524,Yerbogachen,RU,2021-02-14 09:12:42,61.2767,108.0108,-22.22,85,98,2.44
525,Veselynove,UA,2021-02-14 09:12:42,47.3567,31.2349,22.37,92,70,10.87
526,Karwar,IN,2021-02-14 09:12:42,14.8,74.1333,83.79,49,61,11.95
527,Toktogul,KG,2021-02-14 09:12:43,41.8708,72.9402,43.74,61,0,1.12
528,Sapozhok,RU,2021-02-14 09:12:43,53.9419,40.6806,2.12,93,88,8.9
529,Havelock,US,2021-02-14 09:12:43,34.8791,-76.9013,39.99,100,90,6.91
530,Atar,MR,2021-02-14 09:12:43,20.5169,-13.0499,70.59,19,0,13.91
531,Riyadh,SA,2021-02-14 09:09:30,24.6877,46.7219,78.8,24,0,3.44
532,Plouzane,FR,2021-02-14 09:12:44,48.3833,-4.6167,44.6,100,90,17.27
533,Brigantine,US,2021-02-14 09:12:44,39.4101,-74.3646,32.0,100,90,9.22
534,La Tuque,CA,2021-02-14 09:09:15,47.4334,-72.7824,5.0,85,100,5.75
535,Maracacume,BR,2021-02-14 09:11:10,-2.0428,-45.9592,73.0,97,94,1.74
536,Seymchan,RU,2021-02-14 09:12:44,62.8833,152.4333,-20.33,86,97,2.15
537,San Juan Del Sur,NI,2021-02-14 09:12:44,11.2529,-85.8705,75.33,82,74,8.61
538,Vao,NC,2021-02-14 09:12:45,-22.6667,167.4833,80.46,71,10,4.18
539,Fukuma,JP,2021-02-14 09:12:45,33.7667,130.4667,62.6,72,75,3.44
540,Xining,CN,2021-02-14 09:10:12,36.6167,101.7667,41.92,47,11,16.84
541,Adre,TD,2021-02-14 09:12:45,13.4667,22.2,85.48,14,0,12.26
542,Vilyuysk,RU,2021-02-14 09:12:45,63.7553,121.6247,-14.26,88,100,6.55
543,Beringovskiy,RU,2021-02-14 09:12:46,63.05,179.3167,1.02,93,100,16.06
544,Ambilobe,MG,2021-02-14 09:12:46,-13.2,49.05,88.63,64,88,3.27
545,Pingzhuang,CN,2021-02-14 09:12:46,42.0372,119.2889,14.9,90,100,9.89
546,Vostok,RU,2021-02-14 09:12:46,46.4856,135.8833,10.06,96,88,1.5
547,Coihaique,CL,2021-02-14 09:12:47,-45.5752,-72.0662,46.4,66,0,3.44
548,Anloga,GH,2021-02-14 09:12:47,5.7947,0.8973,84.2,84,40,5.75
549,San Patricio,US,2021-02-14 09:12:47,28.017,-97.5169,35.6,93,90,6.91
550,Gizo,SB,2021-02-14 09:12:47,-8.103,156.8419,83.43,74,100,5.39
551,Batagay-Alyta,RU,2021-02-14 09:12:48,67.8006,130.4114,-15.29,84,1,1.97
552,Rio Branco,BR,2021-02-14 09:12:48,-9.9747,-67.81,71.6,100,90,2.57
553,Mandan,US,2021-02-14 09:12:48,46.8267,-100.8896,-23.8,75,20,5.75
554,Alyangula,AU,2021-02-14 09:12:48,-13.8483,136.4192,91.4,55,40,4.61
555,Impfondo,CG,2021-02-14 09:12:49,1.6381,18.0667,91.85,46,100,6.55
556,Lamar,US,2021-02-14 09:12:49,33.6668,-95.5836,21.0,79,90,12.66
557,Eureka,US,2021-02-14 09:08:24,40.8021,-124.1637,44.01,96,78,4.74
558,Alice Springs,AU,2021-02-14 09:12:49,-23.7,133.8833,89.6,35,57,10.36
559,Ha Tinh,VN,2021-02-14 09:12:49,18.3333,105.9,71.15,70,23,7.61
560,Gaoual,GN,2021-02-14 09:12:50,11.75,-13.2,77.86,50,0,3.22
561,Pombas,CV,2021-02-14 09:12:50,17.1503,-25.0201,68.0,73,40,24.16
562,Kununurra,AU,2021-02-14 09:12:50,-15.7667,128.7333,87.8,79,94,4.61
563,Aklavik,CA,2021-02-14 09:12:50,68.2191,-135.0107,-16.6,76,40,3.44
564,Uusikaupunki,FI,2021-02-14 09:12:50,60.8004,21.4084,23.0,74,0,5.75
565,Pitimbu,BR,2021-02-14 09:12:51,-7.4706,-34.8086,75.2,100,40,3.44
566,Nalhati,IN,2021-02-14 09:12:51,24.3,87.8167,88.7,14,0,9.31
567,Obo,CF,2021-02-14 09:12:51,5.3998,26.4869,98.2,12,32,9.01
568,Tolaga Bay,NZ,2021-02-14 09:12:51,-38.3667,178.3,63.73,83,100,11.1
569,Purgstall,AT,2021-02-14 09:12:51,48.0584,15.1348,28.0,25,0,4.61
570,Bilma,NE,2021-02-14 09:12:51,18.6853,12.9164,79.68,15,0,9.08
571,Pavilosta,LV,2021-02-14 09:12:52,56.8879,21.1859,33.8,80,75,12.66
572,Leningradskiy,RU,2021-02-14 09:12:52,69.3833,178.4167,-15.21,86,94,5.46
573,Nabire,ID,2021-02-14 09:10:01,-3.3667,135.4833,79.63,81,100,1.05
574,Manicore,BR,2021-02-14 09:12:52,-5.8092,-61.3003,73.62,97,100,1.5
575,Zhigansk,RU,2021-02-14 09:12:52,66.7697,123.3711,-15.52,88,96,8.23
576,Akdepe,TM,2021-02-14 09:12:52,42.0551,59.3788,50.0,66,0,18.41
577,Chumikan,RU,2021-02-14 09:12:53,54.7183,135.315,11.26,94,100,11.61
578,Payo,ID,2021-02-14 09:12:53,-3.7508,103.6372,83.48,81,36,3.47
579,Tura,IN,2021-02-14 09:12:53,25.5198,90.2201,81.41,27,0,5.82
580,Mingshui,CN,2021-02-14 09:12:53,36.7167,117.5,53.01,74,85,1.99
581,Tres Arroyos,AR,2021-02-14 09:12:53,-38.3739,-60.2798,64.11,94,100,5.14
582,Zhumadian,CN,2021-02-14 09:12:54,32.9794,114.0294,67.68,36,0,3.91
583,Fallon,US,2021-02-14 09:09:18,39.4735,-118.7774,36.0,74,75,3.44
584,Pervoye Maya,RU,2021-02-14 09:12:54,56.164,44.7196,3.2,78,0,8.95
585,Okato,NZ,2021-02-14 09:12:54,-39.2,173.8833,60.01,72,74,8.01
586,Balsas,BR,2021-02-14 09:12:54,-7.5325,-46.0356,74.39,90,100,1.21
587,Semey,KZ,2021-02-14 09:12:55,50.4111,80.2275,14.0,79,0,11.18
588,Santa Vitoria Do Palmar,BR,2021-02-14 09:12:55,-33.5189,-53.3681,67.68,94,59,4.32
